id,name,image_url,url,review_count,rating,price,address1,address2,address3,city,state,zip_code,phone
j6nn4UtRCYbaeQ267dTCug,Kim Tong,https://s3-media2.fl.yelpcdn.com/bphoto/pkS7k572nR5vHAmwtjJKQw/o.jpg,https://api.yelp.com/v3/businesses/search,27,2.5,$,1722 Amsterdam Ave,,,New York,NY,10031.0,12124910825.0
44Z1a1-2Uj1jsTtHBIZr-A,Luigi's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/hSEtlPXwjIs1iyKrleuAJg/o.jpg,https://api.yelp.com/v3/businesses/search,19,2.5,$,2127 Amsterdam Ave,,,New York,NY,10032.0,12129273738.0
E9CD0bykO3SWQQpzM8Z-2w,John's Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/RnZUQLVBjP5XoI-mJly1tA/o.jpg,https://api.yelp.com/v3/businesses/search,10,3.5,$$,1788 Westchester Ave,,,New York,NY,10472.0,17188220201.0
IRQmUno4GQMvEDifCXO-cw,China Place,https://s3-media3.fl.yelpcdn.com/bphoto/gJm14VI1r1SZ6mN3hMi7dg/o.jpg,https://api.yelp.com/v3/businesses/search,44,2.0,$,3141 Broadway,,,New York,NY,10027.0,12127498888.0
uaDvTXlF5GkLNZIv493vRQ,Little Caesars,https://s3-media3.fl.yelpcdn.com/bphoto/RMXglH0BnCl0Cap3XxYUaQ/o.jpg,https://api.yelp.com/v3/businesses/search,10,2.5,$,15 E 167th St,,,New York,NY,10452.0,17189929000.0
Oo6OW14bSoyUEfHl4W8uJA,167 Street Nonna's Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/a23Jjrj2dR1_cowcnlrXCA/o.jpg,https://api.yelp.com/v3/businesses/search,6,3.0,$,191 E 167th St,,,New York,NY,10456.0,17182933333.0
6JofyoHOHpF2ho6nmKfedA,Delio's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/ntvNujqo1P09i_HnWmgEDQ/o.jpg,https://api.yelp.com/v3/businesses/search,7,2.5,$,553 W 207th St,,,New York,NY,10034.0,12125449453.0
EZ8HzAGCv3aD2amCZzKCTA,El Viejo Jobo Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/YaQcFzpagBjchTiH0fS0SQ/o.jpg,https://api.yelp.com/v3/businesses/search,6,2.5,$$,231 Sherman Ave,,,New York,NY,10034.0,12125675050.0
irkUw4Yb46lnfWr_WBBdEw,Danny F Donut Corporation,,https://api.yelp.com/v3/businesses/search,3,3.0,$,3868 10th Ave,,,New York,NY,10034.0,12125679355.0
zRaBdtgq_QEGITZ0LalIrQ,Andrea's Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/PyiQ_udbQG5fQQDB_cthfA/o.jpg,https://api.yelp.com/v3/businesses/search,3,3.5,$,104 E 165th St,,,New York,NY,10452.0,17182933800.0
GcCeWpbp-casqh2fkAWhQw,Lechonera Borinquena Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/r4RdsH1CfA4YMx8OarSaRw/o.jpg,https://api.yelp.com/v3/businesses/search,14,1.5,$,1594 Westchester Ave,,,New York,NY,10472.0,19174737700.0
Q0tvQoYqp7AWbw_PNOrJwQ,Jimbos Hamburger Palace,,https://api.yelp.com/v3/businesses/search,2,1.5,$,346 Devoe Ave,,,New York,NY,10001.0,13478106979.0
VP3-iMnKK_TaHDuy6mxTzA,Scott's Pizza Tours,https://s3-media4.fl.yelpcdn.com/bphoto/63kgRKCa4_WTjfBEkcZeOg/o.jpg,https://api.yelp.com/v3/businesses/search,314,5.0,$$,,,,New York,NY,10001.0,12129139903.0
GTGdP7mBeqOUfvuI8TMzeA,Mama Jo's Breakfast Cart,https://s3-media1.fl.yelpcdn.com/bphoto/RuCVBvvjTMhu3WF_envXhA/o.jpg,https://api.yelp.com/v3/businesses/search,38,4.5,$,N W Corner Of 47th And Park Ave,,,New York,NY,10017.0,15164761360.0
jva4AMX7zRkNsY3DKX9LlQ,Harajuku Sushi and Crepe,https://s3-media4.fl.yelpcdn.com/bphoto/6vsrkjXaTT0EPxAmpahiNA/o.jpg,https://api.yelp.com/v3/businesses/search,13,5.0,$,,,,New York,NY,10001.0,16267894134.0
oggtOfKkC2fDf2BTKuwtyg,Texas Chicken & Burgers,https://s3-media2.fl.yelpcdn.com/bphoto/SXGMsi1k1CKTEFwx5Kn1uQ/o.jpg,https://api.yelp.com/v3/businesses/search,8,4.0,$,1027 Westchester Ave,Bronx,,New York,NY,10459.0,13476211031.0
VMOM-S5z31VG5bl-VuoAOw,Number 8 Chinese Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/tDW316LkzdzTW-2WUpJS6g/o.jpg,https://api.yelp.com/v3/businesses/search,10,3.0,$,694C Thwaites Pl,,,New York,NY,10467.0,17186520700.0
WYa38fNdzYuf9MEsl5RaEQ,Burger Warrior,https://s3-media3.fl.yelpcdn.com/bphoto/m6vMo1wC01VCevBO-cBdFA/o.jpg,https://api.yelp.com/v3/businesses/search,12,3.0,$,,,,New York,NY,10001.0,16462869949.0
how8tgcLnWzGbDQ5E4r1lg,Hung Hing,https://s3-media1.fl.yelpcdn.com/bphoto/Y9trlz61VeqOIm4GC8t-bA/o.jpg,https://api.yelp.com/v3/businesses/search,2,4.0,$,239 Bedford Pk Blvd,Ste 2,,New York,NY,10458.0,17185625050.0
lrPVlVKfOmmSvSJIas3bPQ,Cafeteria at Lehman College,https://s3-media2.fl.yelpcdn.com/bphoto/kZDTgNVAW6-TraQU0KGxiA/o.jpg,https://api.yelp.com/v3/businesses/search,7,3.0,$,250 Bedford Park Blvd W,,,New York,NY,10468.0,17189608000.0
yW-efAydaQTP1Ag1rYo4NQ,Gasolina Lounge,https://s3-media4.fl.yelpcdn.com/bphoto/O5OE7Qg7TKjNs6r5uXLdGg/o.jpg,https://api.yelp.com/v3/businesses/search,9,2.5,$$,2525 Boston Rd,,,New York,NY,10467.0,17187085018.0
ijrAvM7Yc0y_-bIs3Q9L6Q,El Valle,,https://api.yelp.com/v3/businesses/search,13,1.5,$$,3535 Jerome Ave,,,New York,NY,10468.0,
JG5et6YfmgzgHSX745pQKg,7 Spices Carribean Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/2XFYheQittXqPkBX5rFZDQ/o.jpg,https://api.yelp.com/v3/businesses/search,22,4.5,$$,906 E Gun Hill Rd,,,New York,NY,10469.0,13473268646.0
sPCbaWKFzV7UHilHJLhTJw,Vegans Delight,https://s3-media1.fl.yelpcdn.com/bphoto/F5Ax-4erCN3_7ooQ3_aBWA/o.jpg,https://api.yelp.com/v3/businesses/search,53,4.5,$,3565 Boston Rd,,,New York,NY,10469.0,17186534140.0
AcUkdbdlza6dzqJ9-Nt5vw,Mandarin Wok Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/1BNWipsJsXYYAvgQO9EdMA/o.jpg,https://api.yelp.com/v3/businesses/search,7,3.5,$$,1232 E Gun Hill Rd,,,New York,NY,10469.0,17184051915.0
xiw_uwyhxoaXFSRdy-pWKQ,Star Gourmet Deli,,https://api.yelp.com/v3/businesses/search,3,4.5,$,1890 Eastchester Rd,,,New York,NY,10461.0,
ai0ESLLM99EmahuToXKwww,East Dynasty,https://s3-media3.fl.yelpcdn.com/bphoto/Nmx7k2rs3Jgh-6nXJFLibA/o.jpg,https://api.yelp.com/v3/businesses/search,12,3.5,$$,1634 Crosby Ave,,,New York,NY,10461.0,17188237885.0
YFAg2vqo5Esls8bCKfqxgg,McDonald's,https://s3-media4.fl.yelpcdn.com/bphoto/vh1-aXurmrr9DNnJryRq4Q/o.jpg,https://api.yelp.com/v3/businesses/search,20,2.0,$,1826 Eastchester Rd,,,New York,NY,10461.0,17182398660.0
VFiSrsSzuFbE7sMew2xlvQ,Capri II Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/E5BIuoaFAKhjskQ7tCNDYw/o.jpg,https://api.yelp.com/v3/businesses/search,10,3.0,$,149 Dreiser Lp,,,New York,NY,10475.0,17186713822.0
JaLJIUFgDE11VJT610qUlQ,Cooyah Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/Gc7mQXUh2YCfphMALKMNIA/o.jpg,https://api.yelp.com/v3/businesses/search,5,3.0,$,3563 Boston Rd,,,New York,NY,10469.0,17186544400.0
_6FYombsxJYOUOsQQ24Nkg,El Nuevo Sabor,https://s3-media1.fl.yelpcdn.com/bphoto/4zrtPIDFGq4t5E8wsZbkuQ/o.jpg,https://api.yelp.com/v3/businesses/search,11,2.5,$$,4032 10th Ave,,,New York,NY,10034.0,12125671515.0
dBHT7emQzhvE50NIos2m-Q,Texas Chicken & Burgers,https://s3-media3.fl.yelpcdn.com/bphoto/CAsUygLq9qLlLSO41XBBuA/o.jpg,https://api.yelp.com/v3/businesses/search,6,3.5,$,3275 Westchester Ave,Bronx,,New York,NY,10461.0,17188292530.0
ThkwfR5Cgwcgm2se-MuHYg,McDonald's,https://s3-media2.fl.yelpcdn.com/bphoto/B0RSlsz_kztIOuT-5c9Ihg/o.jpg,https://api.yelp.com/v3/businesses/search,15,1.0,$,608 W 207th St,,,New York,NY,10034.0,12123043611.0
FFtJBatkfQkb-Ni_7NSdpg,Rancho Los Compadres,,https://api.yelp.com/v3/businesses/search,3,2.5,$,110 Sherman Ave,,,New York,NY,10034.0,12125691002.0
skEDkjqJWMEjU0YRL8Kojg,JR Primos-Ii Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/kZsplHNQE-lOhSOPGwOj9w/o.jpg,https://api.yelp.com/v3/businesses/search,2,2.0,$,4986 Broadway,,,New York,NY,10034.0,12125448080.0
Ir8aVZqrz2GbsfhEpMiDxw,Rincon Cibaeno Restaurant,,https://api.yelp.com/v3/businesses/search,2,3.0,$,125 Nagle Ave,,,New York,NY,10040.0,12125449332.0
MKxNSfy6K__Tp5nrJP9c5Q,Subway,https://s3-media1.fl.yelpcdn.com/bphoto/pb_ELSwoPbfO6SV_I_YAAQ/o.jpg,https://api.yelp.com/v3/businesses/search,6,2.0,$,180-182 Dyckman St,,,New York,NY,10040.0,16467073221.0
fxGpXRxFUDzlU3Cyszu4uQ,Red Rooster Harlem,https://s3-media3.fl.yelpcdn.com/bphoto/uy9KgYVzja3dv513NzkMKw/o.jpg,https://api.yelp.com/v3/businesses/search,3254,3.5,$$$,310 Lenox Ave,,,New York,NY,10027.0,12127929001.0
RI-tVET-wKFeRNKm4cg0wQ,Sylvia's Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/bB8nCnQIG9gQLt6jIlA6gw/o.jpg,https://api.yelp.com/v3/businesses/search,1847,3.5,$$,328 Malcolm X Blvd,,,New York,NY,10027.0,12129960660.0
tsiC3VpO-hZEb98Qk3p-DQ,Amy Ruth's,https://s3-media2.fl.yelpcdn.com/bphoto/aX-TMDOSS2vO-0L47FoZ0Q/o.jpg,https://api.yelp.com/v3/businesses/search,2636,4.0,$$,113 W 116th St,,,New York,NY,10026.0,12122808779.0
H9GD7km7riFooM0FkdwOPg,Calle Ocho,https://s3-media1.fl.yelpcdn.com/bphoto/Sb621JDfZXxc3aFWGNb-Ow/o.jpg,https://api.yelp.com/v3/businesses/search,2518,4.0,$$,2756 Broadway,,,New York,NY,10025.0,12128735025.0
9pMhRYYgV7E9L7pzECtJKA,The Drunken Munkey - UES,https://s3-media2.fl.yelpcdn.com/bphoto/GgyYVXAY1-AFFZHYeBa6dQ/o.jpg,https://api.yelp.com/v3/businesses/search,1031,4.5,$$,338 E 92nd St,,,New York,NY,10128.0,16469984600.0
gyWc5qJRvu26LVQIShdR4Q,Babbalucci,https://s3-media2.fl.yelpcdn.com/bphoto/NVJBkKrVeYUptEQd6U6dtA/o.jpg,https://api.yelp.com/v3/businesses/search,402,4.0,$$,331 Lenox Ave,,,New York,NY,10027.0,16469186572.0
YQSb6X8_yE3R69L4ymvAGg,Lenox Coffee,https://s3-media1.fl.yelpcdn.com/bphoto/9vpbOaBI56yFhfvb-LaDUA/o.jpg,https://api.yelp.com/v3/businesses/search,301,4.0,$,60 W 129th St,,,New York,NY,10027.0,16468337839.0
CfWe636m2CAUg4FAdl_zVQ,Ricardo Steak House,https://s3-media1.fl.yelpcdn.com/bphoto/-OAkShRdfyd5MJaHhbVJew/o.jpg,https://api.yelp.com/v3/businesses/search,1112,4.0,$$$,2145 2nd Ave,,,New York,NY,10029.0,12122895895.0
iHiEMvbpLzNYTMsd5-VnQw,Jacob Soul Food Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/2FRw5PI8DHPTvnF3Op7lLA/o.jpg,https://api.yelp.com/v3/businesses/search,357,4.0,$$,373 Lenox Ave,,,New York,NY,10027.0,12128663663.0
IJg3TdXz8IzKTfcspmr8MQ,Seasoned Vegan,https://s3-media2.fl.yelpcdn.com/bphoto/4cA_jzY4x6IPWcB79n6aSQ/o.jpg,https://api.yelp.com/v3/businesses/search,1163,4.0,$$,55 Saint Nicholas Ave,,,New York,NY,10026.0,12122220092.0
J9xVQScnr0lYWl61_mLXMA,Lido,https://s3-media4.fl.yelpcdn.com/bphoto/nlJAMT6QJfZW54wd9Id-0g/o.jpg,https://api.yelp.com/v3/businesses/search,995,4.0,$$,2168 Frederick Douglass Blvd,,,New York,NY,10026.0,16464908575.0
Z8pm4rLTBki7OLgtbcTXEg,Corner Social,https://s3-media1.fl.yelpcdn.com/bphoto/o54qlls6Dmy2YClIMrESSw/o.jpg,https://api.yelp.com/v3/businesses/search,1073,3.5,$$,321 Malcolm X Blvd,,,New York,NY,10027.0,12125108552.0
BxnrBKdLwdaEXyq97uxgKg,Cascalote Latin Bistro,https://s3-media4.fl.yelpcdn.com/bphoto/YndWYxrM5dFcTOQP6aaZAw/o.jpg,https://api.yelp.com/v3/businesses/search,356,4.5,$$,2126 2nd Ave,,,New York,NY,10029.0,16463516574.0
Kh0-HmlgmVUkRxR55_Vn1g,Patsy's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/gXl9HrfT338PuJpwPjlUkA/o.jpg,https://api.yelp.com/v3/businesses/search,842,4.0,$$,2287 1st Ave,,,New York,NY,10035.0,12125349783.0
DEFteMOu1-bGCs-9bdL6-Q,Harlem Blues Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/nzy7p2Fx7BYhjdDY2jYxyw/o.jpg,https://api.yelp.com/v3/businesses/search,98,4.5,$$,2144 Fifth Ave,,,New York,NY,10037.0,19176757258.0
6AC4yhUdnh64zE6b5-n6OQ,Renaissance Harlem,https://s3-media1.fl.yelpcdn.com/bphoto/sLCYGicGASeBwhemVv_ZvQ/o.jpg,https://api.yelp.com/v3/businesses/search,205,4.0,$$,2245 Adam Clayton Powell,,,New York,NY,10027.0,16468387604.0
Z-hDHjP4Eza6BA4G97tzVA,BLVD Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/SRmEfV9JhCcHQdPaACxGtA/o.jpg,https://api.yelp.com/v3/businesses/search,904,4.0,$$,2149 Frederick Douglass Blvd,,,New York,NY,10026.0,12126786200.0
DpZBA0-f7Um9lvnp1zZM2A,Earl's Beer & Cheese,https://s3-media3.fl.yelpcdn.com/bphoto/famNEa6UXueVsF51-9nDRg/o.jpg,https://api.yelp.com/v3/businesses/search,600,4.5,$$,1259 Park Ave,,,New York,NY,10029.0,12122891581.0
u9xVzV1OZC5pwtUgaHLM-A,El Kallejon,https://s3-media1.fl.yelpcdn.com/bphoto/EIyB_3-VMtYWbOjC_OKhBA/o.jpg,https://api.yelp.com/v3/businesses/search,302,4.5,$$,209 E 117th St,,,New York,NY,10035.0,16466494795.0
NPnWsPxOpG91GHx74S27Uw,Sottocasa Pizzeria - Harlem,https://s3-media1.fl.yelpcdn.com/bphoto/jttl7IBXFvGGibACqgNOSw/o.jpg,https://api.yelp.com/v3/businesses/search,267,4.5,$$,227 Lenox Ave,,,New York,NY,10027.0,16469284870.0
4rWJGwb3rjDoZHA0AECa5A,Melba's Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/-Osj3DK7Geyvx23aFhwXfQ/o.jpg,https://api.yelp.com/v3/businesses/search,1133,4.0,$$,300 W 114th St,,,New York,NY,10026.0,12128647777.0
MtcgW0RCTm44PuA-HAq49g,Santiago's Beer Garden,https://s3-media3.fl.yelpcdn.com/bphoto/GkTyfQQsQwcyFPA61KPqgA/o.jpg,https://api.yelp.com/v3/businesses/search,260,4.5,$$,2337 1st Ave,,,New York,NY,10035.0,12129206165.0
XOnspIaW6mYVmrvgqOaYSQ,LoLo's Seafood Shack,https://s3-media2.fl.yelpcdn.com/bphoto/rD6VskdfpjsNa72AFrHDIg/o.jpg,https://api.yelp.com/v3/businesses/search,720,4.0,$$,303 W 116th St,,,New York,NY,10026.0,16466493356.0
p2zm0HnXZkI2yCAuYLb45g,Thai Market,https://s3-media2.fl.yelpcdn.com/bphoto/jPGJaYsRiU_se_UJzphxkQ/o.jpg,https://api.yelp.com/v3/businesses/search,1006,4.0,$$,960 Amsterdam Ave,,,New York,NY,10025.0,12122804575.0
JAWWRCjAjAIKOflewu2gFA,Monte's Brick Oven,https://s3-media1.fl.yelpcdn.com/bphoto/r76GZ2tjTjCQqW98Tg0uRA/o.jpg,https://api.yelp.com/v3/businesses/search,149,4.0,$$,136 Alexander Ave,,,New York,NY,10454.0,17189425575.0
BnNDRCWasVrFH9e9bBXfqQ,Lechonera La Isla,https://s3-media2.fl.yelpcdn.com/bphoto/jJUhbXm10tfacepIzuShqg/o.jpg,https://api.yelp.com/v3/businesses/search,79,4.5,$,254 E 125th St,,,New York,NY,10035.0,12129961972.0
k3iUNUGsl-xpQ_EsOfTadA,Ollin Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/oT0QG-QTY4z6CEA9EyoAIA/o.jpg,https://api.yelp.com/v3/businesses/search,397,4.5,$$,339 E 108th St,,,New York,NY,10029.0,12128283644.0
5o-jorn07AInbmlNlYGC0g,Dear Mama Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/w_x2ue8VNV-_4WRs7DqaIw/o.jpg,https://api.yelp.com/v3/businesses/search,283,4.5,$,308 E 109th St,,,New York,NY,10029.0,17167272812.0
rFp19fzZl9VLy3o9QIsn5Q,Ginjan,https://s3-media2.fl.yelpcdn.com/bphoto/Ot-wW0Hwu4an3BK6UJ1NNQ/o.jpg,https://api.yelp.com/v3/businesses/search,40,5.0,$$,85 E 125th St,,,New York,NY,10035.0,
87WfLan3_7K_OYPYd5zUIA,La Shuk,https://s3-media1.fl.yelpcdn.com/bphoto/ES3hTbBCrCzgdHqBd6Pffw/o.jpg,https://api.yelp.com/v3/businesses/search,371,4.5,$$,1569 Lexington Ave,,,New York,NY,10029.0,12122890089.0
2f0EWTvp3YDtGNKEEXKKhA,Naruto Ramen,https://s3-media2.fl.yelpcdn.com/bphoto/ysCWJLpeJdfm7gr590NBhw/o.jpg,https://api.yelp.com/v3/businesses/search,939,3.5,$$,1596 3rd Ave,,,New York,NY,10128.0,12122897803.0
BQcgpQxUM39PMO_YDl_CqA,Freda's Caribbean & Soul Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/4JLFuFJ2kpnpMHO7ZSqvyQ/o.jpg,https://api.yelp.com/v3/businesses/search,577,4.0,$$,993 Columbus Ave,,,New York,NY,10025.0,19174093689.0
6tGW6KMFB1rLGInE6sB3KA,Kaia Wine Bar,https://s3-media2.fl.yelpcdn.com/bphoto/0Hz33VqlEtRl3bqjxATKSQ/o.jpg,https://api.yelp.com/v3/businesses/search,430,4.0,$$,1614 3rd Ave,,,New York,NY,10128.0,12127220490.0
1oSScsLRONvHppf8i67yoQ,Cafe at Apollo,https://s3-media3.fl.yelpcdn.com/bphoto/qInyRBQpQjasUQVntqcJCw/o.jpg,https://api.yelp.com/v3/businesses/search,179,4.5,$$,253 W 125th St,Inside Apollo Theater,,New York,NY,10027.0,12125315300.0
lqnI_jISnH7RZWlPtKkViQ,Tres Leches Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/NCmBmnJP5gWDLF3fgBrikQ/o.jpg,https://api.yelp.com/v3/businesses/search,127,5.0,$,356 E 112th St,,,New York,NY,10029.0,16465590176.0
6NcU2JAznLr9dDHp6GgQyw,Doaba Deli,https://s3-media3.fl.yelpcdn.com/bphoto/xkKENPHsvf-CC11tH3XX9Q/o.jpg,https://api.yelp.com/v3/businesses/search,226,4.5,$,945 Columbus Ave,,,New York,NY,10025.0,12122222636.0
H4fS32597GN025rMM85W-g,Sisters' Caribbean Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/j9K2ToNF6T1kfO6A317DtQ/o.jpg,https://api.yelp.com/v3/businesses/search,181,4.0,$$,47 E 124th St,,,New York,NY,10035.0,12124103000.0
ymb0SvFrlcWm6k_Gx5SYcQ,Yuzu,https://s3-media1.fl.yelpcdn.com/bphoto/z06mpGyriqiBGi06fCD4Xw/o.jpg,https://api.yelp.com/v3/businesses/search,195,4.0,$$,350 Lenox Ave,,,New York,NY,10027.0,16468613883.0
NMCUMp39CPenji-UbFnuCA,Mountain Bird,https://s3-media1.fl.yelpcdn.com/bphoto/DxdK4rMb0pSiCr4nbXSfhQ/o.jpg,https://api.yelp.com/v3/businesses/search,199,4.5,$$$,2162 2nd Ave,,,New York,NY,10029.0,16073586125.0
1uOB_tWZwvI0_HakXfu5Jg,Nick's Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/B7wgdiOEVw6yU4RWbAEKyA/o.jpg,https://api.yelp.com/v3/businesses/search,542,4.0,$$,1814 2nd Ave,,,New York,NY,10128.0,12129875700.0
UH_aksIxzGPPyhWZJbTP7A,Cantina Taqueria & Tequila Bar,https://s3-media4.fl.yelpcdn.com/bphoto/vCSe8HcrSNQS_br7Gua1Fg/o.jpg,https://api.yelp.com/v3/businesses/search,518,4.0,$$,1838 7th Ave,,,New York,NY,10026.0,18336982267.0
4FtqGBB96denVJu8KnuGKg,The Milton,https://s3-media1.fl.yelpcdn.com/bphoto/EKKXoS1Pq0N-MP71FJ3iNw/o.jpg,https://api.yelp.com/v3/businesses/search,422,4.0,$$,1754 Second Ave,,,New York,NY,10128.0,16466827019.0
vZ5-JXlJS75k8wmPNS5U5w,Max Soha,https://s3-media4.fl.yelpcdn.com/bphoto/Q-nj7exsKaREqeVjy3c2NQ/o.jpg,https://api.yelp.com/v3/businesses/search,407,4.0,$$,1274 Amsterdam Ave,,,New York,NY,10027.0,12125312221.0
6QbDkxmiCl-d7MUXIdhBsA,Gun Hill Tavern,https://s3-media2.fl.yelpcdn.com/bphoto/tsi0cBr7E2VsQN6-Cdrwrw/o.jpg,https://api.yelp.com/v3/businesses/search,71,4.0,$$,2515 3rd Ave,,,New York,NY,10451.0,17184020808.0
us2cegdaGlJRLbSLZsu54w,Charlie's Place,https://s3-media2.fl.yelpcdn.com/bphoto/mQ_YAuueTFF0NenHECdWTw/o.jpg,https://api.yelp.com/v3/businesses/search,126,4.0,$,1960 Madison Ave,,,New York,NY,10035.0,12124100277.0
zGtR4FNGDD1EjdxIzKF-HA,Pio Pio 6,https://s3-media2.fl.yelpcdn.com/bphoto/oOggF92jIbLeMZPVF0oBVQ/o.jpg,https://api.yelp.com/v3/businesses/search,743,3.5,$$,702 Amsterdam Ave,,,New York,NY,10025.0,12126653000.0
opyY8Zk2RqiwLu9SzkQXJA,Harlem Shake,https://s3-media2.fl.yelpcdn.com/bphoto/QVJkt3LdRRWewbVJKkj28A/o.jpg,https://api.yelp.com/v3/businesses/search,987,3.5,$$,100 W 124th St,,,New York,NY,10027.0,12122228300.0
B87c3bE_u53yNYO1cmHSIw,Flor de Mayo,https://s3-media2.fl.yelpcdn.com/bphoto/kUFf3SkQbUurtl27DwdtEg/o.jpg,https://api.yelp.com/v3/businesses/search,578,4.0,$$,2651 Broadway,,,New York,NY,10025.0,12126635520.0
I4FWrwXDC91lsfQLXYSeXA,Malii,https://s3-media4.fl.yelpcdn.com/bphoto/D71DyhxkX8Fbhy5yGuxkDQ/o.jpg,https://api.yelp.com/v3/businesses/search,268,4.5,$$,2028 2nd Ave,,,New York,NY,10029.0,12122892729.0
8lLs3dsSN-Am2_EtNfbXqA,Community Food & Juice,https://s3-media2.fl.yelpcdn.com/bphoto/N83EUhERVWBNUSCFyN3x5g/o.jpg,https://api.yelp.com/v3/businesses/search,893,3.5,$$,2893 Broadway,,,New York,NY,10025.0,12126652800.0
5LqclCP-RTj61-5QNo0jZw,Maison Harlem,https://s3-media3.fl.yelpcdn.com/bphoto/XXhyRLLlNcV10-VnGQEysg/o.jpg,https://api.yelp.com/v3/businesses/search,492,4.0,$$,341 St Nicholas Ave,,,New York,NY,10027.0,12122229224.0
5mOzZ17qU_8ijlP54Q206Q,Safari Restaurant NYC,https://s3-media1.fl.yelpcdn.com/bphoto/L5VXttqp4JSzuyrCD3_IQw/o.jpg,https://api.yelp.com/v3/businesses/search,196,4.5,$$,219 W 116th St,,,New York,NY,10026.0,16469644252.0
XTSScqbNujYlE7c_nHmS1g,DiSO's Italian Sandwich Society,https://s3-media3.fl.yelpcdn.com/bphoto/R6SSRjksG6cOnqjvGMCtVg/o.jpg,https://api.yelp.com/v3/businesses/search,258,4.5,$$,,,,New York,NY,10017.0,19177564145.0
xrKa2SpgWzPEEbji3Iw2DQ,The Calaveras,https://s3-media2.fl.yelpcdn.com/bphoto/h2QLwMJwsLV54pq0Wb9b2A/o.jpg,https://api.yelp.com/v3/businesses/search,147,4.5,$$,949 Columbus Ave,,,New York,NY,10025.0,16464846533.0
uCsyRxfIfiRqQQuK_JlfZA,Harlem Tavern,https://s3-media1.fl.yelpcdn.com/bphoto/H6XLSHrP5LtyjFgz6mPGRw/o.jpg,https://api.yelp.com/v3/businesses/search,1262,3.5,$$,2153 Frederick Douglass Blvd,,,New York,NY,10026.0,12128664500.0
R1X1PY1SSCKyFZI6CWJgmA,Love Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/JDjiXGCHXwosCDgYvLfumQ/o.jpg,https://api.yelp.com/v3/businesses/search,160,4.5,$,283 Pleasant Ave,,St 115,New York,NY,10029.0,12123696916.0
5eXrMPB5GUM-sapL8T-znQ,Sushi Inoue,https://s3-media4.fl.yelpcdn.com/bphoto/Kim2EXQFZWBjvDMsBndclA/o.jpg,https://api.yelp.com/v3/businesses/search,127,4.0,$$$$,381 Lenox Ave,,,New York,NY,10027.0,16467660555.0
MH08_pIRKsUSwfkVYxUE7w,VINATERÍA,https://s3-media2.fl.yelpcdn.com/bphoto/lKvD1C1MEbaTgo1a-HDPeQ/o.jpg,https://api.yelp.com/v3/businesses/search,473,4.0,$$,2211 Frederick Douglass Blvd,,,New York,NY,10026.0,12126628462.0
Trw7ZZlMjlSLqa0owjhxhA,1742 Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/ax3GMb0_wDeYChy0ykMtBA/o.jpg,https://api.yelp.com/v3/businesses/search,927,3.5,$$,1742 2nd Ave,,,New York,NY,10128.0,12124271010.0
TzhAlljC_843JO7UDDUIaQ,The Tang - Upper West Side,https://s3-media3.fl.yelpcdn.com/bphoto/uNjNuc-pjoRbYNpompLGWw/o.jpg,https://api.yelp.com/v3/businesses/search,212,4.5,$$,920 Amsterdam Ave,,,New York,NY,10025.0,16465967970.0
9BzRiWO6PSdR-l3dzCm3VA,Buceo 95,https://s3-media3.fl.yelpcdn.com/bphoto/SlU7lZHBfmr431YR3kbWlw/o.jpg,https://api.yelp.com/v3/businesses/search,434,4.0,$$$,201 W 95th St,,,New York,NY,10025.0,12126627010.0
tbg4gR3jUUllR28cySo2kg,Awash Ethiopian Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/YedPNCg41W1Ip0zKS4W-oA/o.jpg,https://api.yelp.com/v3/businesses/search,474,4.0,$$,947 Amsterdam Ave,,,New York,NY,10025.0,12129611416.0
